id_lote,fecha_hora,tipo_grano,nivel_tostado_objetivo,tamano_lote_kg,humedad_inicial_pct,densidad_grano_g_cm3,tamano_grano_mm,temp_precalentamiento_c,nivel_gas_pct,flujo_aire_pct,velocidad_tambor_rpm,duracion_tostado_min,temp_promedio_secado_c,temp_promedio_maillard_c,temp_promedio_desarrollo_c,temp_final_c,tiempo_primer_crack_min,tiempo_segundo_crack_min,temp_ambiente_c,humedad_pct,tasa_calor_c_por_min,energia_total_unidades,perdida_peso_pct,peso_final_kg,puntaje_color_agtron,puntaje_aroma,puntaje_cuerpo,puntaje_acidez,puntaje_calidad_general,conteo_defectos,aprobacion_calidad,anomalia_proceso
8089,2020-05-31 18:28:41.608171,Mezcla,Medio,70.32,11.0,1.257,7.27,175.5,81.7,83.7,73.3,12.68,183.8,196.2,208.7,217.0,7.49,10.08,18.8,20.4,3.27,728.9,14.0,60.47,55.7,9.19,8.76,8.67,9.73,0,1,0
8090,2020-06-01 18:28:41.608255,Robusta,Medio,88.74,9.84,1.201,7.81,235.7,66.1,82.4,78.4,15.62,233.1,229.1,225.2,222.6,9.25,13.14,28.2,62.3,-0.84,916.0,16.0,74.54,43.4,8.05,8.06,7.72,9.18,0,1,0
8091,2020-06-02 18:28:41.608333,Arabiga,Oscuro,105.63,8.84,1.332,6.04,232.0,81.6,82.7,67.1,17.84,231.3,230.2,229.2,228.5,10.8,15.89,22.4,54.5,-0.2,1537.6,17.85,86.78,29.3,8.04,7.87,7.43,8.61,0,1,0
8092,2020-06-03 18:28:41.608417,Arabiga,Medio,93.87,10.98,1.346,7.83,213.7,65.6,68.0,68.4,12.71,215.9,219.2,222.6,224.8,8.26,11.04,15.7,116.6,0.87,783.1,15.57,79.26,42.7,7.44,8.05,7.13,8.57,1,1,0
8093,2020-06-04 18:28:41.608495,Arabiga,Medio,104.23,12.25,1.028,6.16,209.5,78.9,79.4,51.0,12.67,211.9,215.5,219.1,221.4,8.49,11.15,28.7,42.0,0.94,1041.4,14.89,88.71,42.1,8.55,9.09,8.92,9.7,0,1,0
8094,2020-06-05 18:28:41.608573,Mezcla,Ligero,113.01,13.08,1.328,7.21,222.4,73.2,71.5,69.6,9.52,220.5,217.7,214.9,213.0,6.71,,12.1,64.9,-0.99,787.5,12.26,99.16,58.8,7.18,7.61,6.99,8.28,2,1,0
8095,2020-06-06 18:28:41.608657,Mezcla,Oscuro,92.92,13.5,1.371,6.69,190.5,63.5,92.4,53.1,16.15,198.4,210.2,222.1,230.0,10.06,12.25,22.8,69.4,2.45,952.6,17.64,76.53,29.6,7.43,7.39,8.01,8.72,1,1,0
8096,2020-06-07 18:28:41.608759,Arabiga,Ligero,103.94,13.25,1.128,6.42,210.7,43.5,84.0,68.4,12.15,209.6,207.8,206.1,204.9,6.82,,27.4,79.5,-0.48,550.1,11.42,92.06,81.6,4.89,5.08,5.55,6.35,1,0,1
8097,2020-06-08 18:28:41.608846,Mezcla,Ligero,97.18,10.32,1.324,6.0,201.3,83.4,74.8,58.2,11.47,202.2,203.5,204.9,205.8,6.44,,23.3,87.8,0.39,928.9,11.39,86.11,75.6,9.24,8.94,8.59,9.86,0,1,0
8098,2020-06-09 18:28:41.608923,Arabiga,Ligero,86.06,9.7,1.35,5.92,211.5,82.1,82.9,77.2,11.11,209.1,205.6,202.0,199.6,7.06,,1.7,44.6,-1.07,785.3,10.06,77.4,84.7,8.02,7.41,7.58,8.68,0,1,0
8099,2020-06-10 18:28:41.609010,Robusta,Medio,95.99,11.37,1.373,5.8,174.4,43.8,84.9,62.2,18.4,182.4,194.3,206.3,214.2,8.39,14.26,31.0,85.3,2.16,773.3,15.17,81.43,61.9,4.22,3.81,4.16,5.07,2,0,1
8100,2020-06-11 18:28:41.609114,Mezcla,Medio,94.0,8.74,1.193,6.63,228.4,55.1,87.4,91.3,14.56,227.7,226.7,225.6,225.0,7.89,12.33,12.0,68.4,-0.24,754.5,16.16,78.81,42.8,7.78,7.82,6.96,8.36,1,1,1
8101,2020-06-12 18:28:41.609200,Robusta,Medio,99.55,10.41,1.29,6.29,183.6,70.2,90.4,65.7,14.26,192.9,206.7,220.5,229.7,7.55,11.37,22.9,74.8,3.23,995.8,17.03,82.6,33.0,6.39,6.59,6.86,7.79,0,1,0
8102,2020-06-13 18:28:41.609280,Robusta,Ligero,91.6,11.91,1.381,5.94,250.1,75.0,78.6,62.9,13.2,241.0,227.3,213.6,204.5,6.58,,29.0,39.8,-3.45,906.5,11.66,80.92,83.9,8.86,9.49,9.07,10.0,0,1,0
8103,2020-06-14 18:28:41.609358,Arabiga,Ligero,111.34,11.43,1.401,8.18,196.8,72.4,86.3,65.8,11.81,199.1,202.5,205.9,208.2,7.1,,27.2,83.9,0.97,952.5,11.99,98.0,74.8,7.9,8.6,8.45,9.24,0,1,0
8104,2020-06-15 18:28:41.609435,Robusta,Medio,95.11,15.08,1.646,7.87,217.2,65.0,81.6,70.0,15.07,217.5,217.8,218.2,218.5,8.54,14.37,25.3,59.5,0.08,931.9,15.01,80.83,54.4,8.46,8.2,8.03,9.5,0,1,0
8105,2020-06-16 18:28:41.609523,Mezcla,Oscuro,94.19,9.98,1.286,7.6,193.5,71.8,94.9,73.6,15.15,201.7,214.0,226.2,234.4,8.3,12.5,36.5,45.3,2.7,1024.5,18.23,77.02,19.6,8.34,8.04,8.33,9.43,0,1,0
8106,2020-06-17 18:28:41.609603,Arabiga,Medio,89.05,12.38,1.272,8.23,207.7,93.7,66.7,69.6,15.03,210.7,215.1,219.5,222.4,8.53,12.92,29.2,59.1,0.98,1254.0,15.8,74.98,45.2,5.92,5.93,6.46,7.37,0,1,0
8107,2020-06-18 18:28:41.609682,Robusta,Oscuro,98.39,9.56,1.068,6.66,202.7,61.2,95.8,63.1,13.99,207.5,214.7,221.9,226.6,7.88,11.38,25.6,93.9,1.71,842.9,16.32,82.33,37.1,6.58,6.5,6.72,7.64,2,1,0
8108,2020-06-19 18:28:41.609773,Robusta,Medio,90.24,14.19,0.89,7.29,221.8,81.5,87.1,54.1,14.94,220.3,218.1,215.9,214.4,8.42,12.97,26.7,68.1,-0.49,1098.6,14.17,77.45,61.7,7.95,7.64,8.09,8.75,2,1,0
8109,2020-06-20 18:28:41.609863,Arabiga,Oscuro,130.78,12.16,1.316,4.76,197.4,84.5,81.5,69.0,16.87,205.3,217.0,228.8,236.6,9.93,14.94,16.5,35.9,2.32,1863.0,19.18,105.69,20.8,8.48,8.7,8.5,9.49,0,1,0
8110,2020-06-21 18:28:41.609947,Arabiga,Oscuro,96.72,10.33,0.976,5.23,209.0,41.4,101.1,70.7,20.18,213.0,219.0,225.0,229.0,9.0,15.03,25.5,48.2,0.99,808.0,18.65,78.69,31.3,3.83,3.71,4.09,4.8,3,0,1
8111,2020-06-22 18:28:41.610025,Robusta,Oscuro,70.87,11.1,1.616,5.54,193.9,73.5,71.2,62.8,15.24,202.8,216.3,229.7,238.6,8.37,12.64,26.6,49.4,2.94,793.5,19.1,57.34,17.0,8.45,8.71,7.95,9.22,1,1,0
8112,2020-06-23 18:28:41.610112,Arabiga,Oscuro,91.32,12.95,1.274,6.67,206.0,81.7,72.6,59.1,9.35,206.9,208.4,209.8,210.8,8.0,10.3,34.0,45.6,0.51,698.1,11.76,80.58,69.5,1.0,1.0,1.0,1.0,10,0,1
8113,2020-06-24 18:28:41.610190,Mezcla,Oscuro,104.81,10.04,1.346,6.65,182.5,65.2,73.9,51.7,14.85,194.2,211.7,229.2,240.9,9.33,11.45,30.5,62.0,3.93,1015.2,19.44,84.44,7.3,7.64,7.99,7.4,8.72,0,1,0
8114,2020-06-25 18:28:41.610274,Robusta,Ligero,90.63,11.58,1.453,7.06,208.9,72.7,79.1,71.5,11.67,208.7,208.5,208.3,208.2,7.59,,24.7,71.2,-0.06,768.6,11.94,79.81,73.9,8.56,8.78,9.08,9.73,0,1,0
8115,2020-06-26 18:28:41.610353,Robusta,Oscuro,79.61,10.35,1.246,7.76,228.5,65.4,65.4,52.5,19.72,228.5,228.5,228.5,228.5,11.57,17.28,26.1,20.5,-0.0,1027.2,18.42,64.95,35.4,6.8,7.18,7.71,8.26,0,1,0
8116,2020-06-27 18:28:41.610437,Arabiga,Medio,101.43,12.88,1.403,6.67,222.2,81.2,74.2,56.1,14.45,220.9,218.9,217.0,215.6,7.15,11.34,24.5,61.3,-0.45,1190.3,14.26,86.96,50.9,8.16,8.34,7.99,9.28,0,1,0
8117,2020-06-28 18:28:41.610517,Arabiga,Oscuro,99.93,12.31,1.257,5.82,210.9,65.8,72.4,60.6,16.99,214.5,220.0,225.4,229.1,9.45,14.41,7.2,34.9,1.07,1117.5,17.71,82.23,30.1,7.59,6.91,7.38,8.37,1,1,0
8118,2020-06-29 18:28:41.610595,Robusta,Oscuro,77.21,12.48,1.239,7.06,215.2,69.2,77.0,57.6,14.37,219.3,225.4,231.6,235.7,9.12,13.25,23.8,68.0,1.42,767.9,18.25,63.12,17.4,8.8,9.19,9.07,9.77,0,1,0
8119,2020-06-30 18:28:41.610679,Mezcla,Oscuro,107.54,13.02,1.046,7.94,200.2,41.5,83.0,68.0,16.9,205.9,214.3,222.8,228.5,11.62,15.83,19.5,60.7,1.67,753.9,17.56,88.66,27.9,6.33,6.67,6.91,7.5,3,0,0
8120,2020-07-01 18:28:41.610796,Mezcla,Medio,90.22,12.16,1.181,6.2,213.7,73.0,69.5,52.0,16.74,214.4,215.3,216.2,216.9,11.56,15.0,30.4,16.2,0.19,1102.1,15.19,76.51,53.0,7.79,8.55,7.88,9.13,2,1,0
8121,2020-07-02 18:28:41.610900,Arabiga,Oscuro,86.22,12.18,1.205,6.42,209.6,82.0,82.7,72.1,13.61,216.4,226.6,236.8,243.5,9.53,11.0,25.9,59.6,2.49,962.1,19.59,69.33,3.8,6.78,7.45,6.64,8.0,1,1,0
8122,2020-07-03 18:28:41.610985,Mezcla,Medio,90.93,11.17,1.246,6.66,212.3,56.1,74.8,60.3,14.47,214.3,217.3,220.3,222.2,7.95,12.01,19.7,67.2,0.68,738.8,15.59,76.75,42.3,8.11,8.09,8.31,8.87,1,1,0
8123,2020-07-04 18:28:41.611073,Mezcla,Oscuro,113.28,10.49,1.133,5.99,185.3,78.4,63.4,56.0,13.67,195.9,211.8,227.7,238.3,9.26,10.04,9.6,57.3,3.88,1213.4,18.56,92.25,15.5,7.95,8.38,8.45,9.4,1,1,0
8124,2020-07-05 18:28:41.611152,Arabiga,Ligero,105.28,8.89,1.275,6.8,206.4,80.8,70.3,66.9,12.44,206.1,205.6,205.2,204.9,6.05,,23.2,93.7,-0.12,1057.9,11.51,93.16,77.8,9.46,9.39,8.63,10.0,0,1,0
8125,2020-07-06 18:28:41.611233,Mezcla,Medio,83.79,11.38,1.235,6.81,215.2,84.5,94.0,62.9,11.88,212.6,208.7,204.8,202.2,10.06,15.8,32.2,51.5,-1.1,841.0,10.81,74.73,84.3,1.6,1.28,1.85,2.59,4,0,1
8126,2020-07-07 18:28:41.611311,Mezcla,Medio,92.34,9.82,1.458,6.15,207.6,80.2,107.8,67.6,15.72,209.3,211.8,214.4,216.0,9.12,13.62,14.7,41.1,0.54,1163.9,14.73,78.74,58.3,7.43,8.0,7.58,8.6,1,1,0
8127,2020-07-08 18:28:41.611398,Arabiga,Oscuro,87.08,12.88,1.487,5.84,197.1,69.1,73.2,54.4,16.59,205.2,217.5,229.7,237.8,10.13,14.24,34.5,51.3,2.46,997.8,19.34,70.24,14.7,8.45,8.18,8.07,9.53,1,1,0
8128,2020-07-09 18:28:41.611483,Mezcla,Oscuro,92.45,11.16,1.23,5.68,195.0,71.5,82.3,72.1,13.52,201.3,210.7,220.2,226.5,8.95,11.17,2.3,37.7,2.33,893.8,16.15,77.52,34.3,6.76,7.24,6.56,8.06,0,1,0
8129,2020-07-10 18:28:41.611561,Robusta,Medio,101.58,10.4,1.49,7.57,211.3,53.9,84.3,47.6,12.58,213.9,217.8,221.6,224.2,8.06,11.8,27.2,46.0,1.02,689.2,15.42,85.92,45.0,7.96,8.15,7.47,8.86,1,1,0
8130,2020-07-11 18:28:41.611653,Arabiga,Ligero,77.16,11.85,1.472,6.39,211.0,70.1,83.9,60.3,12.19,210.7,210.3,209.9,209.6,7.56,,22.3,51.3,-0.11,658.7,12.38,67.61,69.3,8.41,8.19,8.38,9.04,0,1,0
8131,2020-07-12 18:28:41.611765,Arabiga,Oscuro,99.55,11.63,1.549,6.38,229.6,91.2,87.2,57.6,17.61,230.4,231.6,232.8,233.6,11.2,14.34,23.0,68.8,0.23,1598.7,18.8,80.83,23.3,8.16,8.12,8.42,9.49,0,1,0
8132,2020-07-13 18:28:41.611908,Mezcla,Ligero,90.56,12.36,1.397,6.02,228.9,66.9,67.3,61.8,12.92,228.0,226.5,225.0,224.0,8.43,,24.6,41.5,-0.38,782.5,15.48,76.55,43.4,4.95,4.59,5.31,6.07,0,0,0
8133,2020-07-14 18:28:41.611998,Mezcla,Oscuro,98.64,11.58,1.337,6.49,228.4,66.5,96.6,81.4,14.28,228.2,227.8,227.4,227.1,7.52,10.0,38.3,56.9,-0.09,937.7,16.51,82.36,38.4,6.69,6.39,6.31,7.79,1,1,1
8134,2020-07-15 18:28:41.612115,Mezcla,Ligero,85.01,10.83,1.428,6.53,203.9,47.3,83.5,71.3,11.88,204.7,205.8,207.0,207.8,8.22,,24.6,43.1,0.33,477.5,11.92,74.88,75.3,7.72,8.26,7.48,8.9,0,1,0
8135,2020-07-16 18:28:41.612202,Mezcla,Oscuro,84.65,12.45,1.14,5.73,200.3,58.9,69.8,52.4,14.47,206.8,216.4,226.0,232.5,9.31,10.88,31.4,51.4,2.22,721.4,17.64,69.72,27.3,7.67,8.17,7.89,8.93,1,1,0
8136,2020-07-17 18:28:41.612292,Robusta,Ligero,91.27,11.31,1.439,5.93,226.5,82.5,92.2,72.2,11.9,223.2,218.2,213.2,209.9,6.3,,32.2,72.4,-1.4,895.7,12.34,80.0,67.8,7.72,8.12,8.09,8.66,0,1,0
8137,2020-07-18 18:28:41.612369,Robusta,Oscuro,130.74,13.73,1.303,7.6,220.1,79.5,93.6,65.6,14.26,223.7,229.2,234.6,238.2,8.92,12.94,31.9,31.3,1.27,1482.5,18.72,106.26,17.4,7.3,7.37,7.49,8.78,0,1,0
8138,2020-07-19 18:28:41.612457,Arabiga,Ligero,73.04,11.02,1.434,6.11,199.0,73.7,84.3,65.0,10.53,201.0,204.1,207.1,209.2,5.55,,32.9,45.5,0.96,567.1,11.79,64.43,70.9,8.57,8.69,8.09,9.44,0,1,0
8139,2020-07-20 18:28:41.612536,Robusta,Oscuro,86.08,10.49,1.315,6.2,175.2,91.6,97.5,68.3,18.73,187.9,206.9,225.9,238.6,10.14,16.79,27.9,61.6,3.38,1477.9,20.13,68.75,9.6,7.44,7.6,6.99,8.34,0,1,0
8140,2020-07-21 18:28:41.612615,Arabiga,Oscuro,94.34,10.95,1.326,5.65,224.1,64.6,66.0,66.0,13.12,225.9,228.5,231.2,232.9,7.94,10.21,32.5,57.7,0.67,800.1,17.32,77.99,21.2,8.02,8.64,8.08,9.21,0,1,0
8141,2020-07-22 18:28:41.612694,Robusta,Oscuro,85.85,13.21,1.137,6.26,194.3,59.4,73.1,84.4,12.92,202.2,214.0,225.9,233.8,8.22,9.18,31.3,44.2,3.06,658.4,17.44,70.87,25.7,8.41,8.3,8.59,9.38,0,1,0
8142,2020-07-23 18:28:41.612808,Robusta,Oscuro,100.18,10.31,1.166,6.46,207.4,94.8,69.2,42.9,14.93,214.8,225.9,237.0,244.4,8.55,12.5,26.0,48.3,2.48,1417.6,20.17,79.98,4.3,4.59,5.38,4.56,5.98,4,0,0
8143,2020-07-24 18:28:41.612899,Arabiga,Ligero,106.33,12.58,1.116,6.06,207.0,93.4,91.0,59.0,11.87,206.9,206.6,206.4,206.2,7.62,,27.3,45.4,-0.07,1179.5,11.61,93.99,80.2,7.84,8.56,7.78,9.07,0,1,0
8144,2020-07-25 18:28:41.612980,Mezcla,Oscuro,92.4,10.88,1.212,5.96,210.7,81.2,68.2,60.5,13.44,215.1,221.7,228.3,232.7,8.54,11.5,23.6,83.2,1.64,1008.0,17.37,76.35,23.9,8.68,8.73,8.61,9.34,0,1,0
8145,2020-07-26 18:28:41.613063,Mezcla,Ligero,115.56,11.24,0.893,5.86,217.3,48.6,78.5,74.1,10.58,212.0,204.2,196.3,191.1,4.53,,23.1,70.4,-2.47,594.3,8.19,106.1,107.7,5.72,5.29,6.08,6.71,2,0,0
8146,2020-07-27 18:28:41.613142,Arabiga,Oscuro,95.38,11.57,1.248,6.09,219.5,71.7,76.6,59.7,15.63,222.8,227.8,232.7,236.0,8.29,12.21,28.4,59.1,1.05,1069.6,18.69,77.55,21.1,8.62,9.1,8.42,9.68,0,1,0
8147,2020-07-28 18:28:41.613226,Robusta,Medio,100.3,10.88,1.391,6.52,203.5,57.5,87.3,48.0,14.5,208.2,215.2,222.2,226.9,9.0,10.83,16.9,105.4,1.61,835.6,16.53,83.72,35.9,7.12,7.07,7.59,8.48,1,1,0
8148,2020-07-29 18:28:41.613306,Mezcla,Oscuro,85.84,11.8,1.11,5.23,208.2,79.2,94.3,62.6,15.25,212.5,218.8,225.2,229.4,7.65,10.87,28.0,76.3,1.39,1036.4,17.26,71.02,34.8,7.53,8.18,7.96,8.8,0,1,0
8149,2020-07-30 18:28:41.613389,Arabiga,Medio,90.03,7.71,1.24,6.94,207.0,65.2,75.3,52.9,14.99,207.6,208.5,209.3,209.9,10.98,12.65,14.8,12.2,0.19,879.7,13.28,78.08,68.3,6.76,6.45,6.83,7.55,0,1,0
8150,2020-07-31 18:28:41.613468,Mezcla,Oscuro,82.65,16.09,1.121,6.35,190.9,108.9,92.7,71.7,14.01,201.2,216.6,231.9,242.2,5.58,14.16,21.0,54.4,3.66,1260.1,19.43,66.59,9.1,6.07,6.44,6.73,7.31,0,1,0
8151,2020-08-01 18:28:41.613545,Robusta,Ligero,131.02,11.15,1.162,7.09,230.8,59.0,85.3,82.2,12.04,226.2,219.2,212.2,207.6,7.55,,23.7,115.2,-1.93,930.5,11.93,115.39,77.2,8.45,8.66,8.67,9.21,0,1,0
8152,2020-08-02 18:28:41.613641,Mezcla,Ligero,112.42,10.81,1.48,6.07,207.2,42.5,79.5,74.1,16.94,206.0,204.2,202.3,201.1,6.83,,37.5,74.6,-0.36,808.9,12.1,98.82,90.9,4.61,4.52,4.71,5.55,2,0,1
8153,2020-08-03 18:28:41.613742,Mezcla,Medio,95.32,12.51,1.34,6.72,210.5,50.7,83.6,68.5,18.77,213.8,218.9,224.0,227.4,8.17,11.28,21.6,38.1,0.9,907.3,17.92,78.25,37.1,4.08,4.25,4.52,5.44,2,0,1
8154,2020-08-04 18:28:41.613837,Mezcla,Oscuro,81.55,9.52,1.224,5.47,226.6,77.0,72.4,93.7,14.72,228.4,231.3,234.1,236.0,8.93,11.85,22.4,28.4,0.64,924.1,18.41,66.54,13.4,8.83,8.3,8.41,9.57,0,1,1
8155,2020-08-05 18:28:41.613917,Arabiga,Oscuro,106.78,12.45,1.298,6.88,181.8,77.6,73.6,56.9,19.17,193.3,210.7,228.0,239.5,9.85,19.06,29.2,35.9,3.01,1589.3,20.46,84.93,8.3,7.57,7.77,7.75,8.97,0,1,0
8156,2020-08-06 18:28:41.614004,Mezcla,Medio,98.39,13.49,1.403,7.0,206.6,40.0,83.1,57.2,14.41,205.7,204.3,202.9,202.0,7.73,13.53,23.0,55.3,-0.32,567.6,11.52,87.05,90.9,4.86,4.63,4.68,5.46,2,0,0
8157,2020-08-07 18:28:41.614089,Arabiga,Ligero,98.15,14.64,1.307,5.92,185.3,90.0,82.3,59.6,13.26,190.4,198.0,205.7,210.8,7.38,,44.4,61.1,1.92,1171.4,12.93,85.45,74.8,7.33,7.02,7.52,8.52,2,1,0
8158,2020-08-08 18:28:41.614168,Mezcla,Oscuro,111.31,8.54,1.19,5.28,192.4,85.9,86.7,65.3,18.23,201.3,214.7,228.1,237.0,11.68,15.11,11.7,101.2,2.45,1743.7,19.67,89.41,12.2,8.32,8.58,8.02,9.2,0,1,0
8159,2020-08-09 18:28:41.614246,Arabiga,Medio,94.37,9.87,1.264,5.62,200.7,69.2,79.9,57.3,12.23,203.8,208.5,213.1,216.2,5.5,9.81,6.7,47.3,1.27,798.7,13.72,81.43,58.8,8.25,8.73,7.84,9.29,0,1,0
8160,2020-08-10 18:28:41.614329,Arabiga,Medio,111.9,9.18,1.214,5.94,205.7,68.4,77.6,60.0,16.28,208.4,212.3,216.2,218.8,7.75,15.19,24.2,96.1,0.8,1246.3,15.44,94.63,48.0,8.98,9.01,8.81,9.82,0,1,0
8161,2020-08-11 18:28:41.614408,Arabiga,Medio,83.2,9.55,1.185,5.81,227.3,57.6,67.4,59.0,14.5,226.0,224.0,222.0,220.7,8.04,12.16,30.8,37.1,-0.46,694.3,15.29,70.48,50.4,8.63,8.13,8.18,9.44,0,1,0
8162,2020-08-12 18:28:41.614492,Mezcla,Medio,72.88,13.6,1.327,7.02,221.7,77.2,91.9,63.2,12.51,221.1,220.2,219.2,218.6,7.89,10.57,38.0,71.8,-0.25,703.9,14.27,62.48,54.5,8.02,8.1,8.11,9.16,0,1,0
8163,2020-08-13 18:28:41.614574,Mezcla,Ligero,68.04,14.0,1.395,6.27,220.5,99.7,87.4,66.2,15.63,218.7,216.2,213.6,211.9,10.01,,27.0,59.1,-0.55,1060.6,13.87,58.61,63.4,6.96,6.6,6.22,7.47,1,1,0
8164,2020-08-14 18:28:41.614653,Mezcla,Oscuro,96.13,14.97,1.203,7.64,217.4,76.2,55.1,70.6,16.18,220.3,224.6,228.9,231.8,10.63,13.02,24.3,73.8,0.89,1185.3,18.01,78.82,24.2,7.93,7.77,8.32,9.05,3,0,0
8165,2020-08-15 18:28:41.614740,Arabiga,Ligero,79.56,12.28,1.355,6.48,203.4,72.2,74.5,73.9,12.1,201.9,199.5,197.1,195.6,7.25,,7.0,74.6,-0.65,695.4,9.54,71.97,97.6,6.5,6.97,6.88,7.9,3,0,0
8166,2020-08-16 18:28:41.614830,Robusta,Oscuro,109.99,11.88,1.326,5.9,219.7,67.6,89.2,67.2,18.54,223.7,229.6,235.5,239.4,11.91,14.18,18.9,33.6,1.06,1378.8,20.25,87.72,12.2,7.69,8.16,7.94,8.78,1,1,0
8167,2020-08-17 18:28:41.614914,Mezcla,Ligero,111.01,9.73,1.057,7.06,195.1,76.2,71.2,54.2,10.16,195.5,196.2,196.9,197.3,5.24,,28.6,83.2,0.22,860.0,9.31,100.67,96.3,7.02,7.01,7.44,8.11,0,1,0
8168,2020-08-18 18:28:41.615005,Mezcla,Oscuro,111.51,11.23,1.157,7.08,198.0,98.1,61.7,68.9,16.93,204.4,214.1,223.8,230.3,10.32,15.04,22.1,100.1,1.91,1851.6,17.94,91.5,31.9,2.51,2.56,2.33,3.23,4,0,1
8169,2020-08-19 18:28:41.615090,Robusta,Ligero,110.31,9.84,1.355,6.64,208.7,90.1,52.2,71.1,10.83,207.6,205.9,204.2,203.1,6.79,,16.6,50.4,-0.52,1075.6,10.67,98.54,80.4,3.34,3.13,3.25,4.39,2,0,1
8170,2020-08-20 18:28:41.615169,Mezcla,Ligero,102.1,10.94,1.197,6.0,207.9,71.0,75.8,77.9,11.54,206.7,204.8,202.9,201.6,6.45,,39.9,48.9,-0.55,835.8,10.58,91.3,86.8,8.23,8.08,7.76,9.1,0,1,0
8171,2020-08-21 18:28:41.615255,Robusta,Ligero,95.62,10.62,1.398,5.97,187.7,80.7,81.2,53.3,12.49,192.7,200.2,207.7,212.7,8.11,,30.0,54.2,2.0,964.2,13.09,83.11,66.8,7.86,7.35,7.64,8.74,1,1,0
8172,2020-08-22 18:28:41.615336,Arabiga,Ligero,106.75,12.58,1.161,6.39,212.6,73.5,80.1,54.5,8.8,208.2,201.5,194.9,190.5,6.34,,24.9,67.1,-2.51,690.7,7.53,98.71,107.7,1.52,1.55,1.91,2.6,5,0,1
8173,2020-08-23 18:28:41.615415,Arabiga,Oscuro,80.5,10.65,1.149,5.9,215.1,86.6,69.9,66.2,13.96,219.5,226.2,232.9,237.3,8.98,12.55,22.1,76.6,1.59,973.7,18.45,65.64,12.5,7.86,8.36,8.07,9.2,0,1,0
8174,2020-08-24 18:28:41.615506,Arabiga,Medio,109.47,7.97,0.964,8.07,212.8,98.7,66.9,75.9,12.6,214.3,216.6,218.9,220.4,8.99,11.6,10.4,38.6,0.61,1361.3,14.66,93.42,50.2,4.36,4.16,4.36,5.35,1,0,1
8175,2020-08-25 18:28:41.615585,Arabiga,Oscuro,104.11,10.98,1.445,6.48,192.3,62.5,76.5,69.0,12.77,202.7,218.3,233.9,244.4,6.99,10.51,28.4,40.1,4.08,830.6,19.5,83.8,-0.2,7.22,7.39,6.94,7.98,0,1,0
8176,2020-08-26 18:28:41.615669,Mezcla,Ligero,109.5,11.63,1.381,7.46,210.4,93.0,96.6,76.2,9.76,210.1,209.7,209.2,208.9,6.01,,19.1,62.5,-0.15,993.2,11.51,96.89,66.3,7.98,8.12,8.24,8.74,0,1,0
8177,2020-08-27 18:28:41.615760,Robusta,Medio,116.02,11.71,1.318,6.13,182.7,72.8,84.9,56.8,15.21,190.5,202.3,214.1,221.9,8.94,14.21,25.5,49.2,2.58,1284.7,15.75,97.74,47.1,8.36,8.94,9.02,9.69,0,1,0
8178,2020-08-28 18:28:41.615847,Robusta,Ligero,114.39,10.62,1.165,6.67,222.6,75.1,93.8,68.3,11.12,219.9,215.9,211.8,209.1,8.88,,17.6,55.3,-1.21,954.8,11.96,100.71,72.3,8.38,8.17,8.23,9.35,1,1,0
8179,2020-08-29 18:28:41.615929,Arabiga,Medio,95.25,11.47,1.19,5.2,184.1,68.3,87.3,66.3,10.78,188.0,194.0,200.0,204.0,8.12,12.65,26.9,65.3,1.85,702.0,10.84,84.93,79.8,1.0,1.35,1.24,2.27,5,0,1
8180,2020-08-30 18:28:41.616008,Mezcla,Medio,86.35,12.39,1.349,7.02,193.3,74.7,79.4,56.7,13.2,198.0,205.1,212.2,216.9,6.81,9.66,28.0,76.6,1.79,850.9,14.15,74.13,58.4,8.54,8.39,8.95,9.52,0,1,0
8181,2020-08-31 18:28:41.616101,Arabiga,Oscuro,101.21,13.96,1.546,7.08,201.5,69.2,74.8,80.8,15.78,209.7,222.1,234.5,242.7,10.18,12.47,32.8,60.9,2.61,1105.6,20.08,80.89,5.6,7.7,7.56,7.56,8.3,0,1,0
8182,2020-09-01 18:28:41.616189,Mezcla,Medio,106.14,11.36,0.78,6.1,210.2,43.5,97.1,71.7,18.17,213.8,219.2,224.5,228.1,9.85,10.42,23.8,77.3,0.98,838.3,17.87,87.17,37.1,3.14,3.45,3.5,4.22,1,0,1
8183,2020-09-02 18:28:41.616268,Arabiga,Medio,141.24,11.21,1.452,6.95,187.1,68.6,84.7,75.5,14.19,194.3,205.0,215.7,222.9,9.26,10.68,4.2,71.8,2.52,1374.0,15.63,119.16,44.5,8.53,8.05,8.63,9.48,0,1,0
8184,2020-09-03 18:28:41.616345,Mezcla,Ligero,115.93,11.07,1.372,5.47,206.3,64.4,95.2,76.6,11.14,206.8,207.6,208.4,209.0,6.13,,23.6,33.6,0.24,831.3,11.93,102.1,73.3,7.61,7.79,7.67,8.37,0,1,0
8185,2020-09-04 18:28:41.616435,Robusta,Ligero,95.8,10.45,1.315,5.39,205.4,52.7,80.6,59.5,15.51,205.4,205.4,205.3,205.3,7.4,,29.2,28.6,-0.0,783.0,12.52,83.81,77.8,5.92,6.59,6.46,7.32,0,1,1
